feature,mean_abs_coef
complaint_text__dermatitis worsening,0.23183663580453753
complaint_text__elderly constant,0.23107924694706883
complaint_text__deficit no,0.23107457368301265
complaint_text__exertion in,0.2309153925980636
complaint_text__dysphagia for,0.23081519677325263
complaint_text__symptomatic since,0.230767228685214
complaint_text__exertion since,0.23054239230008294
complaint_text__39 no,0.22957343939757563
complaint_text__syncope in,0.22945688224372782
complaint_text__contamination since,0.22944663007119387
complaint_text__embolism no,0.22894782104217182
complaint_text__congestion no,0.22876286593741507
complaint_text__crisis since,0.228447201468428
complaint_text__coma constant,0.22843182116229127
complaint_text__substance since,0.22822072974042676
complaint_text__prescription worsening,0.22818547897189018
complaint_text__retention no,0.22811792064804615
complaint_text__eyes in,0.2275006505830249
complaint_text__vision worsening,0.22696214806606024
complaint_text__recurrence for,0.2269030135691606
complaint_text__delirium with,0.2266565796310779
complaint_text__dysuria constant,0.22636240511279535
complaint_text__intervention worsening,0.22632846908347118
complaint_text__harm no,0.22628260053708066
complaint_text__trauma no,0.22618170411585758
complaint_text__skin since,0.22603864649890953
complaint_text__infection constant,0.22567282327252522
complaint_text__kidney no,0.2251713767097609
complaint_text__incontinence no,0.2250413768690888
complaint_text__prescription since,0.2249543041771352
complaint_text__drowning for,0.22489956853023094
complaint_text__crisis in,0.2248608129736082
complaint_text__removal since,0.22484179477548497
complaint_text__worsening constant,0.22458860940730432
complaint_text__recurrence since,0.2236377728497751
complaint_text__significant in,0.22344351744433885
complaint_text__assessment no,0.2231539496008556
complaint_text__redness in,0.2231163905370545
complaint_text__ear intermittent,0.22260459057171406
complaint_text__eyes onset,0.22250496386129454
complaint_text__intoxication constant,0.22249122741007824
complaint_text__skin onset,0.22242038555596083
complaint_text__swelling no,0.22185143534454738
complaint_text__dysfunction intermittent,0.22170601876524257
complaint_text__soreness no,0.22169492769438043
complaint_text__resolved for,0.22110898244207408
complaint_text__stable in,0.2209873862083746
complaint_text__exacerbation no,0.22078504944080724
complaint_text__swelling in,0.22070496567131603
complaint_text__dizziness no,0.22040266874977332
complaint_text__swelling intermittent,0.2203321116551337
complaint_text__prescription no,0.22014442755639402
complaint_text__paraesthesia since,0.21941200362813396
complaint_text__eyes intermittent,0.21888170999527584
complaint_text__dizziness since,0.21834548824215894
complaint_text__impairment worsening,0.2180171047215102
complaint_text__nstemi no,0.21799590528734553
complaint_text__inquiry since,0.21785209559339708
complaint_text__diabetic worsening,0.21782528348544425
complaint_text__paraesthesia for,0.21714686494080754
complaint_text__bloating constant,0.21712683011129658
complaint_text__unresponsive since,0.2167270923284775
complaint_text__blurring intermittent,0.216648132266414
complaint_text__detachment intermittent,0.21598188241328042
complaint_text__malaria no,0.2158075674267706
complaint_text__unstable with,0.21576095352672375
complaint_text__feeling since,0.2156196388666805
complaint_text__fasciitis constant,0.21556371329586566
complaint_text__intoxication for,0.21547086829050216
complaint_text__days no,0.21544899106303483
complaint_text__loc since,0.21521211344353258
complaint_text__eye intermittent,0.2150216329567541
complaint_text__overdose with,0.21496076293651628
complaint_text__instability since,0.2149424992320565
complaint_text__controlled since,0.21486935861419215
complaint_text__rest onset,0.21459320061618753
complaint_text__insufficiency onset,0.21415470130577813
complaint_text__photophobia no,0.21414239262321413
complaint_text__activity no,0.2139461369845273
complaint_text__hypoxia intermittent,0.21373947126813625
complaint_text__hypoxia onset,0.2137276354507641
complaint_text__rupture constant,0.21286838730317564
complaint_text__retention since,0.21281357785476565
complaint_text__worsening since,0.2123666115043994
complaint_text__feeling for,0.21227310278658268
complaint_text__redness intermittent,0.21215368640983398
complaint_text__eyes constant,0.21181463139306392
complaint_text__epistaxis intermittent,0.2118089718594689
complaint_text__diabetic no,0.2116841481062158
complaint_text__prescription for,0.2116550162859511
complaint_text__elderly for,0.21153291365064902
complaint_text__features for,0.21127000849928418
complaint_text__photophobia onset,0.2112494762856431
complaint_text__inquiry in,0.21111503252717925
complaint_text__afebrile in,0.21109825998800386
complaint_text__gastroenteritis since,0.21097774296191435
complaint_text__soreness for,0.21092265449910563
complaint_text__bronchospasm with,0.21041246013339648
numeric__bmi,0.21040743182691818
complaint_text__necrolysis with,0.21015694822975511
complaint_text__mood constant,0.21014570718120495
complaint_text__fall for,0.21004696691243113
complaint_text__assessment since,0.20979442051820762
complaint_text__rest worsening,0.209777693828635
complaint_text__symptomatic constant,0.20973994942151847
complaint_text__intervention constant,0.2097158179330055
complaint_text__screening constant,0.20964213959421088
complaint_text__bleeding worsening,0.20943534039918238
complaint_text__swelling onset,0.20930749207190996
complaint_text__signs in,0.2087272342433292
complaint_text__monitoring in,0.20870372841827112
complaint_text__harm intermittent,0.20867521711494158
complaint_text__infection since,0.20864022507946248
complaint_text__plan no,0.20863492479181112
complaint_text__diarrhoea onset,0.20860297720861448
complaint_text__seizure no,0.20837589227430456
complaint_text__exertion constant,0.2083739113982949
numeric__weight_kg,0.20835694455691828
complaint_text__resolved since,0.2083121406252097
complaint_text__stable since,0.2077161886656893
complaint_text__assessment onset,0.20762537437373024
complaint_text__seizure since,0.2075708409804032
complaint_text__days intermittent,0.20748471313584244
complaint_text__wound constant,0.2073118559079473
complaint_text__storm in,0.2068054795122633
numeric__diastolic_bp,0.2066275159439733
complaint_text__paperwork for,0.2062689997801232
complaint_text__significant constant,0.20611117529780168
complaint_text__gastroenteritis for,0.2060250467492577
complaint_text__removal constant,0.20580645935671565
complaint_text__check worsening,0.20572711687559164
complaint_text__intent since,0.20570358232757496
complaint_text__pneumothorax with,0.20530762359088056
complaint_text__trismus worsening,0.20514280890422346
complaint_text__blurring in,0.20444103994347143
complaint_text__bloating intermittent,0.20435697352637722
complaint_text__syncope no,0.2042746548872522
complaint_text__referral for,0.2042567639035552
complaint_text__elderly in,0.20403707642820912
complaint_text__intent onset,0.20402492657274282
complaint_text__bleeding in,0.2039951809302208
complaint_text__fall onset,0.20374156812928712
complaint_text__embolism in,0.20369163853742395
complaint_text__prescription intermittent,0.2030757590180628
complaint_text__mood onset,0.20263183353912745
complaint_text__malaria intermittent,0.20164701864188223
complaint_text__reaction since,0.2016156662736534
complaint_text__assessment for,0.20159962083884575
complaint_text__symptoms constant,0.20149117753350132
complaint_text__eyes since,0.201359280031948
complaint_text__kidney in,0.20132345761429105
complaint_text__deficit worsening,0.20130060076947479
complaint_text__paperwork onset,0.2008111077054416
complaint_text__detachment onset,0.20078411512623054
complaint_text__haemothorax in,0.20052507944923742
complaint_text__stable no,0.20051814585810943
complaint_text__detachment for,0.20047962052799195
complaint_text__recurrence intermittent,0.20020598110606178
complaint_text__harm onset,0.19972191581246207
complaint_text__hypoglycaemia no,0.19970863883243978
complaint_text__cough in,0.19963809386580808
complaint_text__concern in,0.1994846932492792
complaint_text__coma no,0.1994445310881625
complaint_text__bear worsening,0.19939009337911417
complaint_text__harm constant,0.19904559203921793
complaint_text__intent intermittent,0.19852865258059532
complaint_text__screening since,0.1982752046229866
complaint_text__plan in,0.19823573233655112
complaint_text__dysphagia intermittent,0.19813717895198285
complaint_text__irritation for,0.19800795750247907
complaint_text__photophobia intermittent,0.19766638211342902
complaint_text__deficits onset,0.19748137654572512
complaint_text__swelling since,0.1974327207106285
complaint_text__stable intermittent,0.19726779774306377
complaint_text__referral constant,0.19717914482162624
complaint_text__dysuria intermittent,0.19684399888710405
complaint_text__angioedema in,0.1964661866350026
complaint_text__complications since,0.19625364216820226
complaint_text__problem no,0.19603811642221605
complaint_text__haematemesis worsening,0.1960340686274864
complaint_text__paperwork intermittent,0.19603369776883794
complaint_text__exertion intermittent,0.19569440202938998
complaint_text__features constant,0.19556909307907894
complaint_text__nose in,0.19547716561202308
complaint_text__loc for,0.19545614986130755
complaint_text__trauma for,0.19493620038694706
complaint_text__signs intermittent,0.1948635381442508
complaint_text__photophobia for,0.19468467267661987
complaint_text__ache in,0.19467794822353518
complaint_text__ear constant,0.19441377465383958
complaint_text__jaundice onset,0.19432555688754058
complaint_text__blurring constant,0.19425814940458433
complaint_text__days for,0.19416674120635274
complaint_text__dizziness onset,0.19385021672215874
complaint_text__infection for,0.1936817170314935
complaint_text__ache intermittent,0.19352040628447228
complaint_text__instability constant,0.19321661098987314
complaint_text__hypoglycaemia for,0.1931580523364496
complaint_text__diarrhoea constant,0.19306389559584142
complaint_text__resolved onset,0.19289277141605674
complaint_text__patient constant,0.19284986904201498
complaint_text__39 since,0.19274071171870893
complaint_text__concern for,0.19245049494861496
complaint_text__nose intermittent,0.19235789770573936
complaint_text__instability no,0.192312066028738
complaint_text__detachment since,0.19227603628403073
complaint_text__recurrence onset,0.1922080258151509
complaint_text__syncope constant,0.19200169097476952
complaint_text__resolved intermittent,0.19198480822744773
complaint_text__status no,0.19188295580567138
complaint_text__bleeding no,0.191822714495763
complaint_text__dysphagia no,0.19166529317293857
complaint_text__infected since,0.19156420494038776
complaint_text__concern no,0.1910077768065816
complaint_text__assessment intermittent,0.19092762815882677
complaint_text__eyes for,0.19087932529490276
complaint_text__plan for,0.19085680312912018
complaint_text__ache constant,0.19063251702542003
complaint_text__dysphagia in,0.19051565977867338
complaint_text__elderly since,0.19043457157634203
complaint_text__infected for,0.19038883209438517
complaint_text__bloating for,0.18953446633377483
complaint_text__retention in,0.1892737299575134
complaint_text__trauma since,0.18864208603115168
complaint_text__dysuria since,0.18845716862682588
complaint_text__blood no,0.18842128340262923
complaint_text__overdose onset,0.18826711782617464
complaint_text__contamination onset,0.188205919704663
complaint_text__trismus intermittent,0.18816415423727234
complaint_text__sprain constant,0.18798362445574116
complaint_text__ischaemia for,0.18784112489907223
complaint_text__compromise with,0.187823618718596
complaint_text__psychosis since,0.18778043997299065
complaint_text__referral in,0.18769807972515426
complaint_text__collapse worsening,0.18768086071329662
complaint_text__congestion onset,0.1875885949147183
complaint_text__sprain intermittent,0.18751842194611956
complaint_text__contamination in,0.18737309117727646
complaint_text__syncope onset,0.1870476883391242
numeric__height_cm,0.18694677199243542
complaint_text__days constant,0.1867291101589082
complaint_text__malaria for,0.18668419706391562
complaint_text__weakness for,0.18667675815206314
complaint_text__decompensation in,0.18667055437515206
complaint_text__failure since,0.18661569386749094
complaint_text__decompensation constant,0.18655796279686107
complaint_text__feeling intermittent,0.1865514596283374
complaint_text__substance no,0.18646630767761355
complaint_text__problem constant,0.1861318352758174
complaint_text__dyspnoea intermittent,0.18596994870712497
complaint_text__soreness in,0.1858146825344082
complaint_text__intent for,0.18562718966153646
complaint_text__blurring no,0.18561589286748195
complaint_text__strain for,0.18559727464294232
complaint_text__jaundice since,0.18548326751936503
complaint_text__dysuria in,0.1853034349347406
complaint_text__gastroenteritis constant,0.18485175274155446
complaint_text__injuries worsening,0.18482637837987798
complaint_text__vision in,0.18473202386356685
complaint_text__loc onset,0.18464920509514487
complaint_text__prescription onset,0.1840262229869653
complaint_text__cramping for,0.1840235679832058
complaint_text__39 onset,0.18387589510055175
complaint_text__bleeding constant,0.183823214229505
complaint_text__feeling constant,0.18361101930793441
complaint_text__up worsening,0.1835067241683451
complaint_text__light onset,0.1833719381866133
complaint_text__insufficiency in,0.18334767426605494
complaint_text__irritation in,0.18299887952011895
complaint_text__symptomatic in,0.18299669275592653
complaint_text__acute worsening,0.1828882281453966
complaint_text__complications constant,0.18276913562527167
complaint_text__instability in,0.18256998463599336
complaint_text__dysuria onset,0.18256782555683976
complaint_text__trauma in,0.1823847715301729
complaint_text__cough onset,0.1823713842103589
complaint_text__delirium worsening,0.18220863489708086
complaint_text__drowning onset,0.1821087619475014
complaint_text__pneumothorax no,0.18191968390409763
complaint_text__eye constant,0.18185527139198862
complaint_text__cramping intermittent,0.1818288193465006
complaint_text__rest in,0.18170543033799144
complaint_text__bleeding for,0.18148100317715057
complaint_text__hypoxia no,0.1813156780440353
complaint_text__prescription in,0.181221558782879
complaint_text__39 intermittent,0.18111151896661243
complaint_text__psychosis onset,0.1808757365738337
complaint_text__loc no,0.18082317246906182
complaint_text__fibrillation since,0.18082086630454863
complaint_text__syncope since,0.18081507734881472
complaint_text__loc constant,0.18043676061910824
complaint_text__nose onset,0.18036040303005144
complaint_text__state worsening,0.18005203166170378
complaint_text__radiation since,0.17997201053821918
complaint_text__asthma in,0.17981358322485724
complaint_text__bloating onset,0.17963074531215792
complaint_text__nose since,0.17958076670453643
complaint_text__strain constant,0.17952805844543912
complaint_text__plan constant,0.1793532320368286
complaint_text__skin for,0.1792455150437556
complaint_text__failure worsening,0.17900362446162152
complaint_text__infection no,0.17879042311583138
complaint_text__unstable constant,0.1787281664392474
complaint_text__concern since,0.1782534116595967
complaint_text__hypoxia constant,0.17801420877316554
complaint_text__paperwork constant,0.1777944138431662
complaint_text__intoxication intermittent,0.17772459647989533
complaint_text__weakness intermittent,0.177533873518756
complaint_text__fibrillation intermittent,0.17740803522297616
complaint_text__fasciitis no,0.17737829380302791
complaint_text__dysphagia onset,0.17696443632960335
complaint_text__plan onset,0.1768191092621161
complaint_text__ear onset,0.17680208264124203
complaint_text__insufficiency no,0.1767319841923342
complaint_text__elderly no,0.17669046955909257
complaint_text__skin in,0.1765841333942331
complaint_text__weakness in,0.1764185095707111
complaint_text__contamination intermittent,0.17636276688636268
complaint_text__retention constant,0.17626170614832298
complaint_text__decompensation intermittent,0.1758996809119047
complaint_text__light intermittent,0.17584657015635408
complaint_text__cramping since,0.17545477483991162
complaint_text__herpeticum intermittent,0.17537312736818506
complaint_text__insufficiency constant,0.17442968308081847
complaint_text__trismus no,0.17382126558668787
complaint_text__status for,0.1737663544820504
complaint_text__infected in,0.17375971483627445
complaint_text__malaria since,0.17350837075024905
complaint_text__gastroenteritis intermittent,0.17326018170191598
complaint_text__acute no,0.17310761476791983
complaint_text__overdose worsening,0.17272417612337188
complaint_text__hypoxia in,0.17272287613950335
complaint_text__emergency since,0.17261000944094557
complaint_text__sprain onset,0.17243062217138724
complaint_text__glaucoma no,0.17240582563536913
complaint_text__patient no,0.17231507480682334
complaint_text__symptomatic no,0.17216278373225793
complaint_text__crisis onset,0.17213746389920753
complaint_text__loc in,0.17212438910320194
complaint_text__necrolysis intermittent,0.1719956442491497
complaint_text__seizure intermittent,0.17196735131481242
complaint_text__infection onset,0.17175916615187728
complaint_text__screening intermittent,0.17171238320709328
complaint_text__injuries no,0.17170607866263635
complaint_text__fibrillation for,0.17162378763667843
complaint_text__exacerbation for,0.1715530442526622
complaint_text__acute constant,0.17150479947655356
complaint_text__urticaria in,0.17142140396591815
complaint_text__signs worsening,0.1709467442847215
complaint_text__light constant,0.17090474987593626
complaint_text__jaundice constant,0.17079743939972222
complaint_text__photophobia in,0.17073152691451793
complaint_text__reaction in,0.17069290578529597
complaint_text__skin no,0.17023355276626378
complaint_text__concern onset,0.17021872955735948
complaint_text__light since,0.17000658322697682
complaint_text__cause no,0.16989630674247375
complaint_text__decompensation since,0.1696772056746844
complaint_text__photophobia constant,0.16925233886403918
complaint_text__exertion onset,0.16913667006643984
complaint_text__reaction no,0.16911117745593873
complaint_text__complications in,0.16890480598943852
complaint_text__loc intermittent,0.16877067261461595
complaint_text__cough for,0.1686417770929971
complaint_text__syndrome no,0.16828799019891588
complaint_text__cramping in,0.16809711929428856
complaint_text__swelling constant,0.1677219686740301
complaint_text__nstemi in,0.16762070426747783
complaint_text__patient intermittent,0.16740837499583788
complaint_text__bear for,0.16681423885120844
complaint_text__intervention onset,0.1667828660907513
complaint_text__irritation intermittent,0.16672760035911885
complaint_text__afebrile constant,0.1662772011587343
complaint_text__congestion since,0.1662620616738497
complaint_text__fall constant,0.1660636944908355
complaint_text__substance in,0.1660092342620369
complaint_text__elderly intermittent,0.1656215792281456
complaint_text__features intermittent,0.16553185055886005
complaint_text__fibrillation no,0.16502447430724038
complaint_text__overdose for,0.1647335770460925
complaint_text__purpura no,0.1647144524644728
complaint_text__assessment constant,0.16447677196862148
complaint_text__pneumothorax since,0.16433826648113437
complaint_text__patient since,0.16419196940821268
complaint_text__asthma intermittent,0.16380582974510166
complaint_text__ongoing with,0.1636289331284119
complaint_text__bleeding since,0.16349164865908986
complaint_text__incontinence constant,0.16348947357546265
complaint_text__contamination for,0.16330604740018229
complaint_text__radiation for,0.16328035053301046
complaint_text__instability onset,0.16296655534072424
complaint_text__screening no,0.16212773107399095
complaint_text__substance for,0.16207018379713137
complaint_text__blood in,0.1619366752854215
complaint_text__cramping constant,0.16186270563811017
complaint_text__afebrile no,0.16177105645420303
complaint_text__sprain in,0.16172451822974226
complaint_text__mechanism intermittent,0.16152653381118337
complaint_text__ear since,0.16143987188109965
complaint_text__rupture in,0.16119369201240616
complaint_text__nose constant,0.16117415073186464
complaint_text__redness since,0.16090348955015274
complaint_text__up since,0.1607539132904306
complaint_text__feeling in,0.16054088222833238
complaint_text__vision onset,0.16038766424456236
complaint_text__afebrile onset,0.16035920135645393
complaint_text__dysfunction no,0.16023550637268966
complaint_text__angioedema worsening,0.1596849023890279
complaint_text__emergency onset,0.15961083582369637
complaint_text__afebrile since,0.1590141202770164
complaint_text__39 for,0.1589971912103171
complaint_text__jaundice in,0.15887450303396372
complaint_text__deficits in,0.15873703231164563
complaint_text__infected onset,0.15845123006875936
complaint_text__cellulitis constant,0.15831178574346383
complaint_text__kidney constant,0.15822245720088537
complaint_text__malaria constant,0.15815971349347763
complaint_text__vision constant,0.157613981580982
complaint_text__features since,0.1573109940264394
complaint_text__concern intermittent,0.1573096517116757
complaint_text__stable for,0.15726440249082715
complaint_text__embolism since,0.1571173942945093
complaint_text__occlusion in,0.15698216903374546
complaint_text__bear no,0.1565056098828071
complaint_text__patient onset,0.156410742350577
complaint_text__bite constant,0.1563728269099472
complaint_text__dermatitis no,0.15618223617704483
complaint_text__soreness constant,0.15618093248450154
complaint_text__39 in,0.15597135192647846
complaint_text__asthma worsening,0.15587637440083457
complaint_text__up no,0.15558929913696465
complaint_text__infected no,0.15556146648489666
complaint_text__herpeticum onset,0.1554927228089987
complaint_text__soreness since,0.15542444898570545
complaint_text__reaction onset,0.1553199757178046
complaint_text__bite since,0.1553126459223336
complaint_text__gcs with,0.1552381594063319
complaint_text__afebrile intermittent,0.15488314274296155
complaint_text__ache since,0.15487710351862582
complaint_text__monitoring no,0.15477802145116595
complaint_text__kidney intermittent,0.15469063032982844
categorical__chief_complaint_system_genitourinary,0.1545888582148625
complaint_text__feeling onset,0.1543893194698526
complaint_text__exacerbation in,0.1540922154221673
complaint_text__bite no,0.15405486956853268
complaint_text__sensation in,0.15404729067926448
complaint_text__infected intermittent,0.15387183978372598
complaint_text__inquiry constant,0.15330741673970824
complaint_text__amputation no,0.1530908175145658
complaint_text__jaundice for,0.15293502136885512
complaint_text__jaundice intermittent,0.152793649747747
complaint_text__arrest no,0.15267435596192186
complaint_text__haematemesis for,0.15229888076668818
complaint_text__intervention since,0.1521995831365224
complaint_text__septicaemia with,0.15205938574088676
complaint_text__sprain for,0.15204058568614315
complaint_text__redness onset,0.151978177653872
complaint_text__dysfunction onset,0.1519503343696515
complaint_text__patient in,0.15191941883798638
complaint_text__trismus since,0.15185062574707672
complaint_text__weakness constant,0.15142854923952626
complaint_text__symptomatic for,0.1513162630723388
complaint_text__diabetic in,0.1512306667598677
complaint_text__shock intermittent,0.15117406699036018
complaint_text__drowning constant,0.1505868889698766
complaint_text__concern constant,0.1500643619719297
complaint_text__vision for,0.14999946684296456
complaint_text__dizziness for,0.1498446991593043
complaint_text__substance intermittent,0.14972726577023793
complaint_text__inquiry for,0.1497160465764804
complaint_text__rupture no,0.14930359644172903
complaint_text__hypoglycaemia in,0.1490957972973977
complaint_text__cause with,0.14902079037980148
complaint_text__injuries since,0.14899805739039657
complaint_text__exacerbation constant,0.1488298754885499
complaint_text__decompensation for,0.14865510167637314
complaint_text__recurrence constant,0.1485918768853726
complaint_text__dizziness in,0.148491048853958
complaint_text__ischaemia since,0.1484847319822431
complaint_text__incontinence since,0.14842476059144033
complaint_text__monitoring since,0.14813685359717654
complaint_text__delirium no,0.14787231413856503
complaint_text__reaction intermittent,0.14763413931262387
complaint_text__unresponsive onset,0.14756201597007376
complaint_text__substance constant,0.14667381121371387
complaint_text__screening onset,0.14609400618428647
complaint_text__syncope intermittent,0.14601612698873315
complaint_text__compromise no,0.1459170342047367
complaint_text__bite onset,0.1456603103664139
complaint_text__rest intermittent,0.14538331753257708
complaint_text__dermatitis intermittent,0.14537190254033705
complaint_text__diabetic for,0.14537146027180345
complaint_text__blood onset,0.14531878881699206
complaint_text__deficit onset,0.1453088616239901
complaint_text__status constant,0.14507919448775325
complaint_text__cramping onset,0.14495927412472798
complaint_text__storm no,0.14461015672608116
complaint_text__check in,0.14394678022430538
complaint_text__haemothorax worsening,0.14387702041685896
complaint_text__diabetic since,0.14377295163856418
complaint_text__gastroenteritis onset,0.14348956522081197
complaint_text__assessment in,0.14318828099343905
complaint_text__cough since,0.1431101321160897
complaint_text__mechanism for,0.14308011292139286
complaint_text__blood since,0.14307895561780742
complaint_text__referral since,0.14289673434562386
complaint_text__problem for,0.14275678369328243
complaint_text__hypothermia since,0.14268626340180662
complaint_text__incontinence for,0.14247344431659986
complaint_text__39 constant,0.14228797527568435
complaint_text__dermatitis since,0.14217086188851283
complaint_text__urticaria worsening,0.14206170725453454
complaint_text__weakness onset,0.14200571582838378
complaint_text__drowning intermittent,0.14183334232349268
complaint_text__nose for,0.14181894504653567
complaint_text__status intermittent,0.14162649392931112
complaint_text__sweats worsening,0.14149917844002752
complaint_text__patient for,0.1414690306156629
complaint_text__purpura with,0.14094945830972422
complaint_text__decompensation no,0.14079732770308398
complaint_text__necrolysis worsening,0.14073979971905534
complaint_text__infected constant,0.1400653732118084
complaint_text__crisis for,0.13991603370838107
complaint_text__deficits worsening,0.13987099893987207
complaint_text__cough constant,0.13980925092760765
complaint_text__overdose intermittent,0.13974599279061525
complaint_text__trauma onset,0.139622705314784
complaint_text__sensation onset,0.13918721148663565
complaint_text__cough intermittent,0.1389720832314996
complaint_text__syndrome worsening,0.1389503217067019
complaint_text__screening for,0.13884549978967303
complaint_text__unresponsive no,0.13875925056490784
complaint_text__herpeticum since,0.13846775321667254
complaint_text__trismus onset,0.13838269014988677
complaint_text__redness for,0.13799857452580438
complaint_text__haematemesis no,0.13798883191215772
complaint_text__psychosis no,0.13798311453258216
complaint_text__intervention no,0.13756792413021138
complaint_text__malaria in,0.13736358059739656
complaint_text__complications onset,0.1373633704947695
complaint_text__dysfunction for,0.13709227355042436
complaint_text__complications for,0.1367206982606872
complaint_text__status in,0.13654347556094643
complaint_text__deficits no,0.13624518343587838
complaint_text__failure for,0.13604149305650393
complaint_text__bleeding onset,0.1359223303855594
complaint_text__malaria onset,0.13576340601845877
complaint_text__problem intermittent,0.1357438331928247
complaint_text__dermatitis for,0.1353796545753762
complaint_text__emergency for,0.13532396900540025
complaint_text__dysfunction since,0.13503004303741664
complaint_text__blood intermittent,0.13482912781153006
complaint_text__acute intermittent,0.1348136877716271
complaint_text__pregnancy worsening,0.13474668460928113
complaint_text__herpeticum in,0.13461383372915295
complaint_text__insufficiency for,0.134270787700884
complaint_text__vision since,0.13415309044266302
complaint_text__complications intermittent,0.13403383639341268
complaint_text__radiation onset,0.13402759309529683
complaint_text__skin constant,0.13380718728162141
complaint_text__vision no,0.13363107049401657
complaint_text__inquiry onset,0.13362897527849377
complaint_text__rest for,0.13287072175282974
complaint_text__irritation onset,0.13274478794096972
complaint_text__injuries for,0.1323910928295957
complaint_text__blood constant,0.13227497607269395
complaint_text__angioedema with,0.1321897024339203
complaint_text__monitoring intermittent,0.13216386771892283
complaint_text__blurring onset,0.1321356377558553
complaint_text__decompensation onset,0.1320862346784591
complaint_text__abdomen worsening,0.13192361199263647
complaint_text__problem since,0.131730683936867
complaint_text__bite in,0.13145621679003366
complaint_text__cause for,0.13117083521646775
complaint_text__symptomatic intermittent,0.1308383700466467
complaint_text__dermatitis in,0.13080096388220339
complaint_text__radiation constant,0.13076408498688422
complaint_text__dizziness constant,0.13066142644806403
complaint_text__nstemi onset,0.13059200000734048
complaint_text__drowning in,0.13054996346679026
complaint_text__bite intermittent,0.13028731003529131
complaint_text__septicaemia constant,0.13027129136416624
complaint_text__haematemesis since,0.1302359450063878
complaint_text__nstemi intermittent,0.13004795934934618
complaint_text__syndrome intermittent,0.12967387277872786
complaint_text__pneumothorax onset,0.12966730067596896
complaint_text__exacerbation onset,0.12949365196590795
complaint_text__impairment onset,0.12947252341233773
complaint_text__dizziness intermittent,0.129300926091988
complaint_text__weakness since,0.12924766592507847
complaint_text__discharge intermittent,0.1288241910748641
complaint_text__sprain since,0.12847899065932417
complaint_text__impairment constant,0.1280447840121039
complaint_text__sensation intermittent,0.1279744053071574
complaint_text__herpeticum constant,0.12794063200942504
complaint_text__plan since,0.12769835902598864
complaint_text__intervention in,0.12768737083941994
complaint_text__signs for,0.12706545215549628
complaint_text__exacerbation intermittent,0.12703590676105816
complaint_text__risk for,0.12667867658874662
complaint_text__thorax onset,0.12667103310094144
complaint_text__congestion constant,0.12656190472891174
complaint_text__refractory with,0.12613024146451385
complaint_text__redness constant,0.12600588727571124
complaint_text__trismus for,0.12598656333274166
complaint_text__herpeticum no,0.12548270677751172
complaint_text__problem onset,0.12491546588347498
complaint_text__impairment since,0.12477169875745378
complaint_text__symptomatic onset,0.12472002327277028
complaint_text__bite for,0.12454101245841416
complaint_text__fibrillation constant,0.1244621407075861
complaint_text__thorax worsening,0.1244474761454037
complaint_text__sensation no,0.12431888000464882
complaint_text__check for,0.12410800997681001
complaint_text__afebrile for,0.12404434932140455
complaint_text__syndrome for,0.12341568194196557
complaint_text__bear intermittent,0.12322027604143453
complaint_text__injuries intermittent,0.12296007266820368
complaint_text__congestion in,0.1226179999737638
complaint_text__sensation since,0.1226098189922403
complaint_text__haemothorax constant,0.12252771510566393
complaint_text__diabetic intermittent,0.12210002826491281
complaint_text__features onset,0.12199101519400987
complaint_text__blurring since,0.12196926690427105
complaint_text__check since,0.1216693724519704
complaint_text__emergency intermittent,0.1214219782957879
complaint_text__intent no,0.12141530208954188
complaint_text__contamination no,0.12121033317719092
complaint_text__infection intermittent,0.12118670729246854
complaint_text__incontinence onset,0.12085528232498652
complaint_text__blood for,0.12078838238262127
complaint_text__herpeticum for,0.12062315880095642
complaint_text__mechanism since,0.12001132296073329
complaint_text__activity with,0.11989475651065458
complaint_text__status onset,0.11929382147906538
complaint_text__angioedema constant,0.1187455983271527
complaint_text__impairment for,0.11848688852741826
complaint_text__check no,0.11839660851823434
complaint_text__fibrillation in,0.11834134387634623
complaint_text__trauma constant,0.1183385182825865
complaint_text__up in,0.11807976895136596
complaint_text__inquiry no,0.11797249664688399
complaint_text__prescription constant,0.11760230971128198
complaint_text__signs since,0.11745560817132197
complaint_text__contamination constant,0.11743230718228277
complaint_text__dermatitis constant,0.11713133523631278
complaint_text__radiation intermittent,0.11585833007343813
complaint_text__necrolysis for,0.11477866059540139
complaint_text__skin intermittent,0.11442802009781847
complaint_text__soreness intermittent,0.11436254222984651
complaint_text__exacerbation since,0.1141061657825105
complaint_text__intervention intermittent,0.11351936993244663
complaint_text__psychosis intermittent,0.11334492546420524
complaint_text__coma for,0.1132076396608807
complaint_text__referral intermittent,0.1128732040517085
complaint_text__failure constant,0.11239107587622403
complaint_text__state onset,0.11234220712344298
complaint_text__abdomen no,0.1123254706273115
complaint_text__activity intermittent,0.11184985306134876
complaint_text__deficit since,0.11164438917497961
complaint_text__asthma since,0.11119272168377703
complaint_text__stable constant,0.11103935749545717
complaint_text__risk intermittent,0.11079167660294591
complaint_text__compromise worsening,0.11078851268632237
complaint_text__monitoring for,0.11068523123789613
complaint_text__injury worsening,0.11061546044867412
complaint_text__acute for,0.11047068837271026
complaint_text__syndrome in,0.11039919980912352
complaint_text__overdose since,0.11032111342646429
complaint_text__mechanism worsening,0.11022571200945955
